date,retail_recreation,grocery_pharmacy,transit,workplaces,residential
2020-04-12,-66.65645161290323,-42.08892617449664,-62.69133858267717,-30.493846153846153,21.71
2020-04-13,-66.44749596122779,-40.86833333333333,-63.290880503144656,-47.86039453717754,26.985294117647058
2020-04-14,-66.60743134087238,-42.598333333333336,-62.94496855345912,-51.04545454545455,25.93606557377049
2020-04-15,-67.16935483870968,-37.06879194630873,-60.555729984301415,-45.35811836115326,24.6742671009772
2020-04-16,-79.77922077922078,-28.527454242928453,-60.55433070866142,-46.670212765957444,25.03739837398374
2020-04-17,-80.01626016260163,-29.088628762541806,-60.88993710691824,-45.64231354642313,25.823817292006524
2020-04-18,-80.7001620745543,-31.51414309484193,-62.036220472440945,-43.72894333843798,25.522094926350245
2020-04-19,-80.22077922077922,-31.04515050167224,-61.201892744479494,-29.10153846153846,21.09983361064892
2020-04-20,-79.81463414634146,-28.31438127090301,-61.058176100628934,-44.31562974203339,25.44878048780488
2020-04-21,-78.9560975609756,-26.426421404682273,-59.51496062992126,-44.472644376899694,23.756493506493506
2020-04-22,-79.06688417618271,-25.444816053511705,-59.119496855345915,-42.963525835866264,23.7224025974026
2020-04-23,-79.16855753646678,-26.491666666666667,-59.935534591194966,-43.72796352583587,25.0
2020-04-24,-78.84253246753246,-25.288333333333334,-59.75275590551181,-42.24924012158055,24.93192868719611
2020-04-25,-79.55429497568882,-27.64666666666667,-60.721259842519686,-42.0750382848392,25.1781045751634
2020-04-26,-79.71869918699187,-29.979899497487438,-60.867507886435334,-26.095384615384614,21.1006600660066
2020-04-27,-78.86666666666666,-25.798994974874372,-60.179245283018865,-41.462822458270104,25.222042139384115
2020-04-28,-78.35447154471545,-24.965,-58.69606299212598,-41.6,24.26580226904376
2020-04-29,-78.03908794788273,-22.86934673366834,-57.5583596214511,-39.743161094224924,23.586709886547812
2020-04-30,-78.20325203252033,-23.097844112769486,-58.01889763779528,-39.72644376899696,23.75566343042071
2020-05-01,-78.4308943089431,-24.43645484949833,-58.76303317535545,-42.2648401826484,24.654781199351703
2020-05-02,-78.30844155844156,-23.59900166389351,-57.899371069182386,-35.81010719754977,23.15447154471545
2020-05-03,-78.10243902439025,-24.833613445378152,-57.86593059936909,-22.519260400616332,19.355848434925864
2020-05-04,-74.80781758957654,-14.656616415410385,-53.809448818897636,-34.76631259484067,21.59223300970874
2020-05-05,-74.06188925081433,-13.872696817420435,-52.11514195583596,-34.861491628614914,20.72168284789644
2020-05-06,-72.47068403908794,-7.86890756302521,-49.52996845425867,-31.652968036529682,19.840064620355413
2020-05-07,-72.13821138211382,-8.559463986599665,-50.140378548895896,-35.012176560121766,20.693548387096776
2020-05-08,-71.1170731707317,-4.923076923076923,-48.640378548895896,-29.746564885496184,19.95169082125604
2020-05-09,-72.77309562398703,-10.140703517587939,-51.077044025157235,-31.477794793261868,20.822764227642278
2020-05-10,-74.23089430894309,-16.116357504215852,-52.80757097791798,-16.86,17.45230263157895
2020-05-11,-70.07792207792208,-3.244107744107744,-47.55974842767296,-28.64329268292683,19.387459807073956
2020-05-12,-69.83387622149837,-3.2311557788944723,-46.028346456692915,-29.202435312024352,19.048154093097914
2020-05-13,-69.45114006514657,-1.809443507588533,-44.89589905362776,-26.620060790273556,18.308681672025724
2020-05-14,-68.74025974025975,-2.09715242881072,-45.79778830963665,-26.932926829268293,18.979066022544284
2020-05-15,-67.6709886547812,1.6850921273031825,-44.43059936908517,-24.58320610687023,18.578099838969404
2020-05-16,-68.64563106796116,-1.5209380234505863,-45.588976377952754,-22.551301684532923,18.303715670436187
2020-05-17,-70.50324675324676,-6.971283783783784,-48.03312302839117,-11.751543209876543,15.875409836065574
2020-05-18,-66.12987012987013,5.949664429530201,-43.37282780410742,-23.65801526717557,17.723916532905296
2020-05-19,-65.74755700325733,5.33781512605042,-41.624012638230646,-23.76829268292683,17.012841091492778
2020-05-20,-64.71382113821139,6.253378378378378,-40.62834645669292,-22.809741248097414,17.298555377207062
2020-05-21,-64.88455284552846,5.869127516778524,-41.07413249211356,-23.622526636225267,17.35209003215434
2020-05-22,-63.93658536585366,8.687394957983193,-40.127962085308056,-21.14329268292683,16.959807073954984
2020-05-23,-64.79806138933765,6.501683501683502,-41.32755905511811,-21.577335375191424,16.90306946688207
2020-05-24,-68.04692556634305,-2.51864406779661,-45.24763406940063,-9.741140215716486,14.823529411764707
2020-05-25,-65.44246353322528,3.0503355704697985,-44.60314960629921,-32.72796352583587,18.616129032258065
2020-05-26,-62.86829268292683,9.587542087542088,-38.718110236220475,-21.371951219512194,15.228295819935692
2020-05-27,-61.96260162601626,12.47972972972973,-37.397476340694006,-19.310502283105023,14.802568218298555
2020-05-28,-62.060064935064936,12.107744107744107,-38.16930379746835,-19.08523592085236,15.335473515248797
2020-05-29,-61.19186991869919,15.089376053962901,-37.669291338582674,-17.182926829268293,15.133440514469454
2020-05-30,-61.86731391585761,12.696969696969697,-38.5,-13.148545176110261,14.559485530546624
2020-05-31,-65.08414239482201,3.99492385786802,-42.07570977917981,-3.5500770416024654,12.955882352941176
2020-06-01,-58.21717990275527,21.602368866328256,-34.44952681388013,-15.961832061068701,13.63884430176565
2020-06-02,-57.90243902439025,20.819256756756758,-32.801574803149606,-16.493129770992365,13.089887640449438
2020-06-03,-57.200325732899024,23.222410865874362,-30.79495268138801,-15.24390243902439,12.82182985553772
2020-06-04,-57.62052117263843,21.470588235294116,-32.194006309148264,-15.464939024390244,13.420545746388443
2020-06-05,-55.40680713128039,21.570945945945947,-32.815748031496064,-14.838414634146341,13.337620578778136
2020-06-06,-55.55716586151369,21.225042301184434,-32.985849056603776,-11.090490797546012,12.803858520900322
2020-06-07,-59.34142394822006,12.025466893039049,-36.45754716981132,-2.7685185185185186,11.443719412724306
2020-06-08,-51.86569579288026,29.06271186440678,-29.811023622047244,-12.556053811659194,11.937399678972712
2020-06-09,-52.94471544715447,24.625632377740303,-29.907086614173227,-13.863976083707026,11.866987179487179
2020-06-10,-51.20616883116883,28.658206429780034,-27.457413249211356,-12.532137518684603,11.411575562700964
2020-06-11,-50.00969305331179,28.24915824915825,-29.00472440944882,-13.654708520179373,12.070739549839228
2020-06-12,-48.96601941747573,31.53716216216216,-27.777952755905513,-12.560538116591928,11.757624398073837
2020-06-13,-51.64943457189015,24.553299492385786,-31.631083202511775,-15.588938714499253,12.600644122383253
2020-06-14,-55.836569579288025,15.0,-34.44075829383886,-3.181954887218045,10.823817292006526
2020-06-15,-49.173419773095624,29.460236886632824,-29.466141732283464,-15.407185628742514,11.39967897271268
2020-06-16,-49.75728155339806,27.055555555555557,-28.77201257861635,-14.672155688622755,10.8288
2020-06-17,-49.486223662884925,28.189509306260575,-27.861198738170348,-13.825112107623319,11.241987179487179
2020-06-18,-50.16883116883117,23.136363636363637,-30.496062992125985,-14.573991031390134,11.85576923076923
2020-06-19,-49.43527508090615,25.82939189189189,-29.7397476340694,-13.269461077844312,11.967897271268058
2020-06-20,-50.980613893376415,21.550084889643465,-31.764150943396228,-10.938622754491018,11.68599033816425
2020-06-21,-60.07281553398058,1.0796610169491525,-41.55433070866142,-5.790977443609022,14.045751633986928
2020-06-22,-47.44570502431118,29.962774957698816,-28.88801261829653,-14.571856287425149,11.73836276083467
2020-06-23,-47.56472491909385,28.741496598639454,-27.471698113207548,-16.441616766467067,11.291666666666666
2020-06-24,-47.44570502431118,30.173764906303237,-26.074132492113566,-13.606875934230194,10.427884615384615
2020-06-25,-49.64123376623377,23.80976430976431,-29.674015748031497,-15.499252615844544,11.735152487961477
2020-06-26,-49.3484602917342,24.91736930860034,-29.609448818897636,-14.35179640718563,11.314102564102564
2020-06-27,-51.29516129032258,20.321428571428573,-32.68867924528302,-15.779940119760479,12.040322580645162
2020-06-28,-55.637540453074436,10.949238578680204,-35.78041074249605,-6.798798798798799,10.713584288052374
2020-06-29,-47.92880258899677,26.731748726655347,-29.483464566929133,-15.360239162929746,10.942215088282504
2020-06-30,-45.671544715447155,26.246179966044142,-28.2397476340694,-15.872944693572496,10.514423076923077
2020-07-01,-46.52674230145867,25.527118644067798,-28.536277602523658,-13.527653213751869,10.520833333333334
2020-07-02,-47.150729335494326,23.836700336700336,-29.81516587677725,-14.1898355754858,11.626003210272874
2020-07-03,-46.799352750809064,25.52364864864865,-29.4913112164297,-12.79372197309417,11.849117174959872
2020-07-04,-49.47665056360709,19.602368866328256,-32.722834645669295,-11.533632286995516,12.2508038585209
2020-07-05,-57.5873786407767,0.6842105263157895,-40.78706624605678,-8.584084084084084,12.741776315789474
2020-07-06,-47.228896103896105,24.64346349745331,-30.981042654028435,-14.266068759342302,12.10128617363344
2020-07-07,-47.642276422764226,21.922033898305084,-30.066037735849058,-15.171898355754857,11.836276083467094
2020-07-08,-47.92706645056726,22.539898132427844,-29.900473933649288,-13.109118086696562,11.340836012861736
2020-07-09,-49.21717990275527,19.36577181208054,-31.89257503949447,-13.919282511210762,12.602893890675242
2020-07-10,-48.872168284789645,21.04040404040404,-31.688783570300156,-13.246636771300448,12.620578778135048
2020-07-11,-55.65217391304348,6.335016835016835,-39.50157728706625,-19.865470852017935,15.025806451612903
2020-07-12,-63.79611650485437,-12.109983079526227,-47.65615141955836,-11.984962406015038,14.826229508196722
2020-07-13,-48.342532467532465,23.272881355932203,-32.42969984202212,-14.305389221556887,12.276083467094702
2020-07-14,-49.7479674796748,17.42470389170897,-32.58740157480315,-15.615269461077844,12.463884430176565
2020-07-15,-47.80906148867314,18.972835314091682,-28.777602523659304,-13.086696562032884,12.629807692307692
2020-07-16,-49.385113268608414,15.774410774410775,-31.44075829383886,-14.582959641255606,13.5776
2020-07-17,-48.715210355987054,18.4283305227656,-30.618296529968454,-13.050898203592814,13.412520064205458
2020-07-18,-55.67954911433172,3.202020202020202,-38.28976377952756,-16.392215568862277,15.170418006430868
2020-07-19,-63.88025889967638,-15.121827411167512,-46.708201892744476,-11.873684210526315,15.431855500821017
2020-07-20,-49.59967585089141,16.69814502529511,-32.721259842519686,-15.919282511210762,14.18298555377207
2020-07-21,-50.486223662884925,13.110169491525424,-32.588976377952754,-15.657185628742514,13.7584
2020-07-22,-48.98538961038961,17.189830508474575,-30.031446540880502,-13.647234678624812,13.26602564102564
2020-07-23,-51.26136363636363,12.026845637583893,-33.37066246056782,-15.869955156950672,14.55056179775281
2020-07-24,-49.94983818770226,16.75506756756757,-30.548031496062993,-13.293413173652695,13.78812199036918
2020-07-25,-58.73225806451613,-3.4554621848739497,-40.820754716981135,-21.12574850299401,16.830917874396135
2020-07-26,-64.2762520193861,-15.032094594594595,-46.01419558359621,-12.03903903903904,15.437704918032788
2020-07-27,-49.83116883116883,16.692047377326563,-31.719685039370077,-16.182634730538922,14.191011235955056
2020-07-28,-50.87034035656402,12.392554991539763,-32.223270440251575,-17.106287425149702,14.346153846153847
2020-07-29,-50.73905996758509,13.29541595925297,-31.855345911949687,-16.72645739910314,14.174959871589085
2020-07-30,-47.34035656401945,19.4983164983165,-29.940157480314962,-15.87593423019432,13.663461538461538
2020-07-31,-46.197092084006464,22.301346801346803,-28.471698113207548,-15.808383233532934,13.235955056179776
2020-08-01,-54.58360128617363,2.692436974789916,-38.35377358490566,-25.667664670658684,15.702439024390245
2020-08-02,-55.08103727714749,2.3446519524617995,-37.875590551181105,-10.683183183183184,12.55189456342669
2020-08-03,-48.78155339805825,14.717171717171718,-32.9496855345912,-31.45359281437126,12.872168284789645
2020-08-04,-47.16019417475728,14.72053872053872,-30.308661417322835,-18.74550898203593,11.459935897435898
2020-08-05,-43.98384491114701,2.011824324324324,-33.100628930817614,-14.959641255605382,11.6736
2020-08-06,-42.59193548387097,4.302675585284281,-31.696062992125984,-13.343796711509716,11.6656
2020-08-07,-39.57971014492754,9.974874371859297,-28.621451104100945,-9.038922155688622,9.408945686900958
2020-08-08,-48.0096463022508,-5.4941176470588236,-36.83018867924528,-15.827844311377245,12.138486312399356
2020-08-09,-54.62861736334405,-17.41385135135135,-41.732283464566926,-4.599700149925037,10.947712418300654
2020-08-10,-36.43598055105348,15.243654822335026,-27.044025157232703,-10.058383233532934,9.7152
2020-08-11,-38.64724919093851,10.412060301507537,-28.546456692913385,-12.944610778443113,10.15814696485623
2020-08-12,-40.69935691318328,6.406722689075631,-31.028257456828886,-16.61136023916293,11.884430176565008
2020-08-13,-41.04200323101777,4.586264656616415,-30.390551181102364,-11.319880418535128,11.197767145135566
2020-08-14,-37.18035426731079,12.780569514237856,-26.982677165354332,-8.282934131736527,9.9152
2020-08-15,-47.09470304975923,-5.10738255033557,-37.01729559748428,-22.520958083832337,13.358520900321544
2020-08-16,-53.61774193548387,-16.919055649241148,-41.16062992125984,-4.578078078078078,11.169934640522875
2020-08-17,-38.28125,0.4261168384879725,-28.2168458781362,-9.799331103678929,9.5088
2020-08-18,-39.92666666666667,-1.6643835616438356,-29.264388489208635,-10.055091819699499,9.1629392971246
2020-08-19,-39.79424778761062,-1.5547945205479452,-28.052252252252252,-9.930743243243244,9.8432
2020-08-20,-41.40748898678414,-6.1925675675675675,-30.363309352517987,-11.770134228187919,10.827476038338657
2020-08-21,-39.597802197802196,0.08445945945945946,-28.763537906137184,-11.178752107925801,10.822115384615385
2020-08-22,-50.1482254697286,-16.0392749244713,-38.55535714285714,-20.340640809443506,13.482315112540192
2020-08-23,-56.20331950207469,-26.61377245508982,-43.28673835125448,-6.9840989399293285,11.225859247135842
2020-08-24,-36.61247216035635,1.8006756756756757,-27.017921146953405,-9.313758389261745,9.370192307692308
2020-08-25,-38.042316258351896,-0.5836177474402731,-27.451612903225808,-10.2123745819398,9.5904
2020-08-26,-38.78492239467849,-0.06440677966101695,-26.63783783783784,-8.554054054054054,9.7808
2020-08-27,-40.31777777777778,-5.043624161073826,-29.14003590664273,-10.391596638655463,10.7376
2020-08-28,-37.93392070484582,1.0,-27.642599277978338,-9.139966273187184,9.9664
2020-08-29,-45.74633123689728,-10.01840490797546,-34.946140035906645,-11.657094594594595,11.333870967741936
2020-08-30,-52.85324947589098,-21.03680981595092,-40.78853046594982,-5.42226148409894,10.646481178396073
2020-08-31,-37.51569506726457,-3.98972602739726,-27.843806104129264,-11.654424040066777,9.60897435897436
2020-09-01,-36.564732142857146,0.3470790378006873,-26.336936936936937,-11.565,9.4944
2020-09-02,-37.07743362831859,0.3715277777777778,-25.972875226039783,-9.047297297297296,9.42147435897436
2020-09-03,-37.044444444444444,-0.027303754266211604,-27.754068716094032,-9.663299663299663,10.8448
2020-09-04,-35.926991150442475,2.832764505119454,-26.550541516245488,-8.431932773109244,11.04823151125402
2020-09-05,-38.01282051282051,-1.4083601286173633,-28.52622061482821,-5.517826825127335,10.308681672025724
2020-09-06,-45.995753715498935,-12.35031847133758,-34.37837837837838,-3.2930728241563054,10.250409165302782
2020-09-07,-35.39013452914798,-0.6896551724137931,-26.95511669658887,-11.352253756260435,10.439807383627608
2020-09-08,-33.90156599552573,4.96830985915493,-23.796028880866427,-9.702838063439065,9.288461538461538
2020-09-09,-35.85111111111111,2.5807560137457046,-23.94746376811594,-7.903878583473862,9.653290529695024
2020-09-10,-36.25720620842572,0.5578231292517006,-25.707052441229656,-10.911519198664442,10.690208667736758
2020-09-11,-29.634920634920636,6.166953528399311,-25.64826498422713,-10.785928143712574,11.061093247588424
2020-09-12,-30.189873417721518,6.747440273037543,-26.554330708661418,-12.109118086696562,11.180487804878048
2020-09-13,-35.6503164556962,-1.1899827288428324,-29.287519747235386,-2.3723723723723724,9.744645799011533
2020-09-14,-26.52547770700637,10.824232081911262,-23.949526813880126,-8.570359281437126,10.74074074074074
2020-09-15,-26.674085850556438,10.087328767123287,-22.598425196850393,-9.133233532934131,11.178456591639872
2020-09-16,-25.939393939393938,13.133561643835616,-20.845425867507885,-7.834080717488789,11.313504823151126
2020-09-17,-26.533546325878593,1.015358361774744,-28.129337539432175,-13.741405082212257,13.606451612903227
2020-09-18,-23.70839936608558,7.590136054421769,-24.22712933753943,-7.385650224215246,13.167202572347266
2020-09-19,-24.264240506329113,6.705084745762712,-24.236593059936908,-3.626307922272048,12.578606158833063
2020-09-20,-29.815580286168522,-0.24013722126929674,-27.561514195583594,0.9640179910044977,12.309602649006623
2020-09-21,-22.859649122807017,8.167235494880545,-23.99056603773585,-9.305389221556887,12.979066022544284
2020-09-22,-27.038216560509554,6.037225042301184,-23.07716535433071,-11.29745889387145,14.025806451612903
2020-09-23,-30.5696,6.022033898305085,-22.69291338582677,-11.08221225710015,16.2625786163522
2020-09-24,-32.29392971246006,2.5796610169491525,-24.683962264150942,-12.216741405082212,17.748427672955973
2020-09-25,-33.4408945686901,2.0609137055837565,-25.99211356466877,-11.638266068759343,18.589905362776026
2020-09-26,-32.63866877971474,3.8333333333333335,-24.394321766561514,-9.612855007473842,17.74960380348653
2020-09-27,-35.59618441971383,-1.9384615384615385,-25.644549763033176,-2.812593703148426,16.28
2020-09-28,-29.415064102564102,7.886247877758914,-23.091338582677164,-11.493273542600896,16.84858044164038
2020-09-29,-29.0176,8.483050847457626,-21.12460567823344,-12.902840059790732,15.722397476340694
2020-09-30,-29.003205128205128,10.815254237288135,-19.537854889589905,-14.557548579970105,12.033018867924529
2020-10-01,-30.492012779552716,9.450084602368866,-20.209448818897638,-18.81165919282511,8.385579937304076
2020-10-02,-27.372611464968152,15.240204429301533,-23.19905213270142,-34.80119581464873,10.883280757097792
2020-10-03,-28.07448494453249,13.171477079796265,-21.102523659305994,-15.780269058295964,7.765451664025356
2020-10-04,-32.32802547770701,6.974271012006861,-23.563981042654028,-13.93703148425787,7.08133971291866
2020-10-05,-24.1376,16.161290322580644,-19.22712933753943,-19.6203288490284,6.77115987460815
2020-10-06,-24.748407643312103,14.633561643835616,-18.826498422712934,-19.642750373692078,6.523584905660377
2020-10-07,-23.6544,18.06779661016949,-17.10268562401264,-14.393124065769806,7.152276295133438
2020-10-08,-23.749601275917065,17.467687074829932,-19.259083728278043,-13.100149476831092,10.004702194357368
2020-10-09,-22.461049284578696,17.92542372881356,-20.238170347003155,-11.046337817638266,11.440251572327044
2020-10-10,-25.527733755942947,13.662711864406779,-22.64353312302839,-13.73542600896861,12.615873015873015
2020-10-11,-28.362041467304625,10.634974533106961,-22.370253164556964,-5.175412293853073,11.003194888178914
2020-10-12,-20.170926517571885,20.843803056027166,-18.51104100946372,-12.36322869955157,11.33805031446541
2020-10-13,-20.68849840255591,19.29032258064516,-17.337539432176655,-13.210762331838565,11.179245283018869
2020-10-14,-17.888535031847134,22.877758913412563,-14.731861198738171,-10.122571001494768,11.178963893249607
2020-10-15,-18.298722044728436,23.565365025466892,-14.656151419558359,-10.825112107623319,12.5423197492163
2020-10-16,-16.0544,30.76360544217687,-12.289099526066352,-9.378176382660687,13.114599686028258
2020-10-17,-22.246422893481718,23.154237288135594,-16.955905511811025,-8.155455904334827,13.721518987341772
2020-10-18,-22.855325914149443,17.22013651877133,-16.963607594936708,-1.6806596701649175,12.187898089171975
2020-10-19,-17.049520766773163,25.519458544839257,-13.623028391167193,-11.252615844544096,12.91194968553459
2020-10-20,-17.7376,22.91296928327645,-12.943217665615142,-12.246636771300448,12.14937106918239
2020-10-21,-14.7344,26.835871404399324,-10.492890995260664,-11.34678624813154,10.039246467817897
2020-10-22,-13.900958466453675,26.68421052631579,-10.921135646687697,-14.203288490284006,7.862284820031299
2020-10-23,-13.34235668789809,30.707979626485567,-10.157977883096367,-16.360239162929744,7.24646781789639
2020-10-24,-15.84101748807631,28.609880749574106,-10.968454258675079,-20.121076233183857,7.697160883280757
2020-10-25,-17.20700636942675,23.994880546075084,-10.124605678233438,-10.125937031484257,5.462639109697934
2020-10-26,-15.786283891547049,22.279386712095402,-14.118110236220472,-28.004484304932735,7.952904238618524
2020-10-27,-14.749206349206348,24.214650766609882,-10.227129337539433,-18.64424514200299,6.362068965517241
2020-10-28,-15.719551282051283,23.13705583756345,-10.615141955835963,-16.05829596412556,7.069073783359498
2020-10-29,-16.13535031847134,21.403716216216218,-11.173501577287066,-16.48878923766816,8.27115987460815
2020-10-30,-17.974481658692184,21.77326565143824,-14.259493670886076,-23.263079222720478,10.706624605678233
2020-10-31,-21.81904761904762,15.595238095238095,-17.05678233438486,-13.493273542600896,9.990491283676704
2020-11-01,-21.451355661881976,16.79245283018868,-13.51740506329114,-6.598200899550225,8.854632587859426
2020-11-02,-15.5472,22.824232081911262,-12.252764612954186,-15.213751868460388,9.0
2020-11-03,-13.929824561403509,24.81880341880342,-11.334384858044164,-16.44843049327354,8.648351648351648
2020-11-04,-15.5296,24.21938775510204,-12.470774091627172,-14.687593423019432,8.952904238618524
2020-11-05,-17.9088,19.69059829059829,-15.27602523659306,-14.980568011958146,8.887147335423197
2020-11-06,-18.299840510366828,21.0,-15.074249605055293,-13.753363228699552,9.20846394984326
2020-11-07,-18.267090620031798,20.551020408163264,-15.52132701421801,-9.886397608370702,9.185126582278482
2020-11-08,-19.78184713375796,19.656410256410258,-15.072784810126583,-5.31784107946027,8.37699680511182
2020-11-09,-15.6736,23.97792869269949,-15.116903633491312,-14.974588938714499,8.94488188976378
2020-11-10,-13.633012820512821,25.894017094017094,-12.74447949526814,-15.926756352765322,8.727987421383649
2020-11-11,-10.1632,32.62798634812287,-8.023659305993691,-13.517189835575486,7.979559748427673
2020-11-12,-4.7648,41.54109589041096,-4.214849921011059,-15.086696562032884,7.654631083202512
2020-11-13,-1.3530351437699681,51.771720613287904,0.2737341772151899,-18.41554559043348,8.211023622047245
2020-11-14,-17.28050713153724,29.93548387096774,-14.916535433070866,-34.56502242152467,13.093650793650793
2020-11-15,-25.92811501597444,6.861301369863014,-21.287519747235386,-23.47376311844078,9.8144
2020-11-16,-16.3792,18.020408163265305,-13.160883280757098,-36.17040358744394,9.138364779874214
2020-11-17,-11.9248,25.22354948805461,-5.728278041074249,-23.80269058295964,6.471698113207547
2020-11-18,-11.5152,27.486348122866893,-4.470031545741325,-18.717488789237667,6.75748031496063
2020-11-19,-11.7984,27.91111111111111,-6.5371248025276465,-18.451420029895367,7.3757861635220126
2020-11-20,-13.883572567783094,27.367796610169492,-9.425632911392405,-20.406576980568012,8.190851735015773
2020-11-21,-15.368839427662957,23.540816326530614,-10.943217665615142,-15.24813153961136,7.084126984126984
2020-11-22,-17.0048,21.38860103626943,-8.354430379746836,-9.928035982008996,6.582137161084529
2020-11-23,-13.089456869009584,26.45221843003413,-9.549763033175356,-17.225710014947683,7.678740157480315
2020-11-24,-12.36,27.09417808219178,-7.922712933753943,-18.301943198804185,7.6299212598425195
2020-11-25,-13.2768,25.817094017094018,-7.151419558359621,-17.90732436472347,7.5165354330708665
2020-11-26,-18.118780096308186,16.76779661016949,-13.248818897637795,-21.14050822122571,8.985849056603774
2020-11-27,-14.259968102073366,24.527118644067798,-8.409448818897637,-15.70254110612855,7.84433962264151
2020-11-28,-14.154213036565977,25.58714043993232,-9.236593059936908,-13.642750373692078,8.340729001584785
2020-11-29,-16.492012779552716,21.953767123287673,-8.605678233438486,-8.295352323838081,7.146730462519936
2020-11-30,-12.947368421052632,24.01022146507666,-10.257097791798108,-28.334828101644245,8.626182965299684
2020-12-01,-11.440894568690096,26.54871794871795,-5.41259842519685,-17.899850523168908,5.959183673469388
2020-12-02,-14.60702875399361,24.775127768313457,-6.692913385826771,-12.159940209267564,6.84433962264151
2020-12-03,-16.338658146964857,21.76101694915254,-9.823622047244095,-12.765321375186845,8.659340659340659
2020-12-04,-15.550955414012739,24.67572156196944,-8.958990536277602,-10.822122571001495,8.695924764890282
2020-12-05,-15.108108108108109,24.0991452991453,-8.82018927444795,-7.125560538116592,7.6234177215189876
2020-12-06,-16.527910685805423,20.945017182130584,-7.023696682464455,-7.241379310344827,6.5374800637958534
2020-12-07,-13.054313099041533,25.176570458404075,-6.296062992125984,-15.612855007473842,6.022012578616352
2020-12-08,-25.030254777070063,7.1416382252559725,-19.2251968503937,-20.541106128550076,9.555205047318612
2020-12-09,-12.8832,26.974489795918366,1.6482649842271293,-12.34678624813154,6.770440251572327
2020-12-10,-14.392344497607656,25.32937181663837,2.3990536277602525,-12.671150971599403,9.902208201892744
2020-12-11,-15.629984051036683,25.75423728813559,2.110410094637224,-11.732436472346786,11.695583596214512
2020-12-12,-19.52373417721519,21.31756756756757,-3.3706624605678233,-11.600896860986547,12.855555555555556
2020-12-13,-20.60828025477707,17.632302405498283,-1.4161392405063291,-3.077961019490255,11.8944
2020-12-14,-17.06858054226475,23.011904761904763,-2.5402843601895735,-9.60239162929746,12.638230647709321
2020-12-15,-15.84529505582137,24.31748726655348,0.09621451104100946,-9.439461883408072,12.392125984251969
2020-12-16,-16.923322683706072,24.483870967741936,0.6755905511811023,-6.515695067264574,12.580441640378549
2020-12-17,-18.77511961722488,21.238175675675677,-2.788976377952756,-7.4857997010463375,13.94488188976378
2020-12-18,-18.433333333333334,23.906937394247038,-1.9036334913112165,-6.406576980568012,14.260252365930599
2020-12-19,-19.488076311605724,22.00170068027211,-3.0347551342812005,-3.0254110612855007,13.638668779714738
2020-12-20,-21.003174603174603,17.01023890784983,-2.6524486571879935,-0.7256371814092953,12.712
2020-12-21,-16.5232,23.59762308998302,-2.5070866141732284,-7.345291479820628,13.27602523659306
2020-12-22,-17.73524720893142,20.608843537414966,-2.168769716088328,-8.768310911808669,13.20820189274448
2020-12-23,-15.7664,25.38917089678511,1.526813880126183,-5.431988041853513,12.800947867298579
2020-12-24,-14.775119617224881,26.0625,2.5977917981072554,-8.070254110612854,12.90708661417323
2020-12-25,-14.952229299363058,23.96615905245347,-2.9131121642969986,-24.623318385650226,15.770569620253164
2020-12-26,-20.10952380952381,19.210169491525424,-3.7811023622047246,-8.916292974588938,14.112519809825674
2020-12-27,-20.558917197452228,14.9106529209622,0.5142405063291139,-1.0314842578710646,11.88
2020-12-28,-15.610845295055821,24.11186440677966,-0.5617088607594937,-8.801195814648729,13.156151419558359
2020-12-29,-17.465709728867623,20.593162393162395,-1.3012618296529967,-9.888059701492537,13.582677165354331
2020-12-30,-16.3536,23.413559322033898,1.2188976377952756,-6.860986547085202,13.488958990536277
2020-12-31,-10.212121212121213,30.998307952622675,3.916403785488959,-8.053811659192824,12.754716981132075
2021-01-01,-17.68839427662957,17.853989813242784,-5.1645569620253164,-18.937219730941703,14.41390205371248
2021-01-02,-20.36608557844691,20.473773265651438,-3.2933753943217665,-2.8490284005979074,13.613312202852615
2021-01-03,-21.654458598726116,15.355555555555556,-1.30173775671406,-0.13493253373313344,12.73076923076923
2021-01-04,-17.7424,22.269949066213922,-1.6971608832807572,-5.370702541106128,12.968503937007874
2021-01-05,-19.170382165605094,18.65143824027073,-2.2334384858044163,-6.559043348281016,12.935433070866141
2021-01-06,-15.888535031847134,23.873096446700508,-0.9874015748031496,-2.7593423019431986,12.75314465408805
2021-01-07,-15.420382165605096,24.040677966101693,-1.75,-3.306427503736921,13.15251572327044
2021-01-08,-15.259554140127388,25.789830508474576,-2.189274447949527,-2.3527653213751867,12.719685039370079
2021-01-09,-16.40916271721959,23.346869712351946,-6.899212598425197,-5.488789237668161,12.35126582278481
2021-01-10,-16.704761904761906,21.667238421955403,-4.954186413902054,1.6746626686656672,10.83173076923077
2021-01-11,-13.495222929936306,26.2098976109215,-5.971608832807571,-4.732436472346786,12.069291338582676
2021-01-12,-14.300955414012739,24.670648464163822,-5.1719242902208205,-7.0941704035874436,12.042586750788644
2021-01-13,-14.740445859872612,27.565365025466892,-3.7933753943217665,-9.25710014947683,10.874213836477987
2021-01-14,-25.563694267515924,4.189509306260575,-20.681388012618296,-29.327354260089685,14.242902208201892
2021-01-15,-23.26825396825397,9.005084745762712,-17.679810725552052,-19.739910313901344,11.740916271721959
2021-01-16,-24.02365930599369,8.233502538071066,-17.296062992125986,-13.872944693572496,11.152380952380952
